quality,strip width,act weigth,slab width,entry weigth,widthRM-aver,crown-aver,T-aver-RMexit,T-dev-RMexit,T-FMexit,cast speed-aver,cast speed-max(m/s),cast speed-min,pressure-exit-aver,pressure-exit-max,pressure-exit-min,T-R1EN,T-IHEN,T-IHEX
ok,1275.3,16.51,1290,16.544,1287,0.032,942,4,850,5.4,0.09,0.09,38069.44,39149.304,36996.528,981,863,1150
ok,1275.3,16.475,1290,16.544,1287,0.032,943,4,850,5.4,0.09,0.09,38055.788,39305.556,36927.08,982,863,1150
ok,1275.1,16.465,1290,16.544,1287,0.032,944,5,850,5.4,0.09,0.09,38051.676,39045.14,37013.888,983,862,1150
ok,1275.7,16.525,1290,16.544,1287,0.032,944,5,850,5.4,0.09,0.09,38062.676,39270.832,36753.468,985,862,1151
ok,1276.1,16.475,1290,16.544,1288,0.032,945,4,850,5.4,0.09,0.09,38042.896,39062.5,36822.916,984,864,1151
ok,1275.7,16.48,1290,16.544,1287,0.032,947,3,850,5.4,0.09,0.09,38093.008,39479.164,36961.804,983,858,1150
ok,1276,16.52,1290,16.544,1287,0.033,947,4,850,5.4,0.09,0.09,38053.372,39392.36,36822.916,982,860,1150
ok,1275.5,21.36,1290,21.714,1287,0.036,946,4,850,5.4,0.09,0.09,38097.832,39010.416,37135.416,984,862,1151
ok,1275.2,16.46,1290,16.544,1286,0.037,946,4,850,5.4,0.09,0.09,38075.024,38888.888,37239.58,987,860,1152
ok,1276,22.61,1290,16.544,1286,0.039,944,4,850,5.4,0.09,0.09,38063.044,38888.888,37256.944,985,853,1140
ok,1279.3,22.63,1290,22.748,1288,0.04,942,4,850,5.4,0.09,0.09,38067.156,38958.332,37309.028,980,855,1143
ok,1278.4,20.58,1290,20.68,1288,0.039,944,4,850,5.4,0.09,0.09,38091.524,39010.416,37309.028,984,857,1147
ok,1278.1,20.54,1290,20.68,1289,0.039,944,3,850,5.4,0.09,0.09,38085.62,38993.056,37309.028,984,853,1147
ok,1278.3,20.575,1290,20.68,1289,0.038,947,4,850,5.4,0.09,0.09,38109.268,39184.028,37152.776,985,862,1146
ok,1278.2,20.58,1290,20.68,1289,0.038,944,5,850,5.4,0.09,0.09,38102.584,39305.556,37013.888,983,864,1146
ok,1278,20.56,1290,20.68,1289,0.038,944,4,850,5.4,0.09,0.09,38198.652,39444.444,36979.164,982,856,1146
ok,1277.6,20.575,1290,20.68,1288,0.037,946,4,850,5.4,0.09,0.09,38200.404,39305.556,37013.888,985,863,1146
ok,1279.3,20.635,1290,20.68,1288,0.039,946,4,850,5.4,0.09,0.09,38139.844,39270.832,37065.968,985,858,1126
ok,1278.6,20.55,1290,20.68,1288,0.039,945,4,850,5.4,0.09,0.09,38144.224,38993.056,37395.832,985,858,1125
ok,1278.1,20.57,1290,20.68,1287,0.038,944,4,850,5.4,0.09,0.09,38148.964,38906.248,37343.752,985,863,1127
ok,1278.1,20.565,1290,20.68,1289,0.029,948,4,850,5.4,0.09,0.09,38180.716,39131.944,37256.944,987,861,1164
ok,1277.9,20.535,1290,20.68,1289,0.028,949,4,850,5.4,0.09,0.09,38157.26,39131.944,37222.22,988,865,1165
ok,1278.1,20.61,1290,20.68,1289,0.027,949,4,850,5.4,0.09,0.09,38163.02,39253.468,37170.14,985,856,1163
ok,1277.9,20.575,1290,20.68,1289,0.027,949,5,850,5.4,0.09,0.09,38206.884,39357.64,37274.304,983,856,1162
ok,1276,20.595,1290,20.68,1288,0.023,948,4,850,5.4,0.09,0.09,38186.348,39184.028,37274.304,984,859,1165
ok,1276.9,20.625,1290,20.68,1289,0.024,943,4,850,5.4,0.091,0.09,38166.336,39166.664,37256.944,979,856,1159
ok,1278.1,20.63,1290,20.68,1290,0.025,941,5,850,5.4,0.091,0.09,38077.304,38993.056,37170.14,978,853,1150
ok,1279,20.59,1290,20.68,1291,0.024,942,7,850,5.34,0.089,0.089,38111.196,39097.22,37187.5,987,862,1151
ok,1280,20.485,1290,20.68,1290,0.028,948,4,850,5.46,0.091,0.089,38133.76,39149.304,37100.692,991,857,1142
ok,1279.7,20.585,1290,20.68,1290,0.03,944,4,850,5.46,0.091,0.091,38142.888,39131.944,37222.22,986,855,1141
ok,1278.1,20.62,1290,20.68,1290,0.025,938,6,850,5.46,0.092,0.091,38159.86,39218.752,37256.944,977,848,1140
ok,1277.6,20.66,1290,20.68,1291,0.024,931,6,850,5.52,0.092,0.092,38159.328,39131.944,37309.028,969,844,1138
ok,1277.6,20.625,1290,20.68,1291,0.027,934,5,850,5.52,0.092,0.091,38180.58,39253.468,37256.944,967,845,1138
ok,1278,20.66,1290,20.68,1291,0.026,936,5,850,5.52,0.092,0.091,38153.12,39079.86,37343.752,968,854,1139
ok,1277.6,20.645,1290,20.68,1291,0.023,933,5,850,5.46,0.092,0.091,38152.98,38993.056,37274.304,966,850,1140
ok,1277,20.63,1290,20.68,1291,0.021,933,6,850,5.46,0.092,0.091,38155.572,39062.5,37256.944,968,854,1139
ok,1277,20.64,1290,20.68,1291,0.021,931,7,850,5.46,0.092,0.091,38148.084,38906.248,37309.028,966,850,1138
ok,1276.3,20.69,1290,20.68,1291,0.021,927,6,850,5.52,0.092,0.091,38135.788,38993.056,37361.108,960,849,1133
ok,1278.5,20.67,1290,20.68,1291,0.027,921,5,850,5.52,0.092,0.091,38140.72,39045.14,37361.108,954,843,1107
ok,1257.6,20.885,1275,21.1,1266,0.03,976,3,850,5.7,0.095,0.095,37850.26,38541.664,37100.692,1018,893,1123
ok,1254.7,20.985,1275,21.714,1267,0.024,975,3,850,5.7,0.095,0.095,33231.274,37951.388,31840.278,1019,887,1141
ok,1253.2,20.87,1275,21.1,1266,0.02,975,4,850,5.7,0.095,0.095,32711.042,33454.858,31927.082,1016,889,1141
ok,1253.4,20.345,1275,20.68,1267,0.022,975,3,850,5.7,0.095,0.095,32704.152,33315.97,31927.082,1008,892,1141
ok,1251.5,20.465,1275,20.68,1267,0.014,976,3,850,5.7,0.095,0.095,32678.282,33229.166,32152.778,1012,899,1141
ok,1251.5,20.475,1275,20.68,1267,0.01,972,4,850,5.7,0.095,0.095,32990.22,38229.164,32065.97,1018,895,1142
ok,1254.1,20.425,1275,20.68,1267,0.014,974,3,850,5.7,0.095,0.095,37567.896,38576.388,32447.916,1019,896,1121
ok,1256,20.45,1275,20.68,1266,0.019,975,3,850,5.7,0.095,0.095,32631.116,33229.166,32048.608,1018,891,1103
ok,1255.7,20.475,1275,20.68,1266,0.018,976,2,850,5.7,0.095,0.095,32624.16,33229.166,32065.97,1019,893,1103
ok,1255.8,20.445,1275,20.68,1266,0.018,973,3,850,5.7,0.095,0.095,32615.364,33229.166,32065.97,1017,893,1103
ok,1257.6,20.435,1275,20.68,1268,0.018,974,3,850,5.7,0.095,0.095,32630.208,33281.25,31944.442,1018,885,1102
ok,1257.5,20.34,1275,20.68,1268,0.018,975,2,850,5.7,0.095,0.095,32907.404,38142.36,31927.082,1017,890,1103
ok,1257.2,20.485,1275,20.68,1267,0.017,976,3,850,5.7,0.095,0.095,37850.556,38402.776,37326.388,1017,890,1103
ok,1257.9,20.48,1275,20.68,1267,0.021,976,2,850,5.7,0.095,0.095,37256.824,38454.86,32586.804,1017,891,1103
ok,1255.5,20.47,1275,20.68,1268,0.014,975,2,850,5.7,0.095,0.095,37885.864,38663.192,37048.608,1016,895,1122
ok,1255.6,20.995,1275,21.714,1268,0.014,975,3,850,5.7,0.095,0.095,37667.884,38663.192,32378.47,1017,897,1123
ok,1255.3,20.96,1275,21.714,1267,0.014,979,3,850,5.7,0.095,0.093,32968.292,36996.528,31979.166,1020,887,1123
ok,1256.5,20.985,1275,21.714,1268,0.014,978,3,850,5.58,0.093,0.092,32662.906,33090.278,32135.416,1022,887,1122
ok,1256.5,20.46,1275,20.68,1268,0.015,975,3,850,5.52,0.092,0.092,32842.078,37586.804,32031.25,1022,883,1122
ok,1255.2,20.48,1275,20.68,1267,0.017,969,3,850,5.4,0.092,0.09,38048.264,38923.608,37361.108,1018,880,1121
ok,1254.5,21.01,1275,21.714,1267,0.018,968,3,850,5.4,0.09,0.09,38080.732,38871.528,37395.832,1018,889,1120
ok,1257.4,20.455,1275,20.68,1269,0.023,966,3,850,5.4,0.09,0.09,37999.98,38559.028,37517.36,1014,886,1121
ok,1258,20.515,1275,20.68,1270,0.021,966,3,850,5.4,0.09,0.09,38002.188,38732.64,37413.192,1011,883,1117
ok,1257.8,20.445,1275,20.68,1270,0.021,965,3,850,5.4,0.09,0.09,38016.544,38732.64,37447.916,1012,883,1116
ok,1257.4,20.505,1275,20.68,1270,0.02,963,3,850,5.4,0.09,0.09,38017.188,38489.58,37534.72,1011,880,1122
ok,1257.5,20.465,1275,20.68,1270,0.019,965,3,850,5.4,0.09,0.09,38018.008,38611.108,37517.36,1012,881,1122
ok,1257.7,20.475,1275,20.68,1270,0.019,958,3,850,5.4,0.09,0.09,38026.024,38559.028,37500,1005,869,1122
ok,1258.9,24.01,1275,24.192,1272,0.017,944,4,850,5.4,0.09,0.09,37997.168,38819.444,37361.108,991,861,1125
ok,1258.9,21.105,1275,21.714,1272,0.017,941,4,850,5.4,0.09,0.09,38035.94,38871.528,37274.304,989,858,1124
ok,1258.2,21.125,1275,21.714,1272,0.018,936,5,850,5.4,0.09,0.09,38051.412,38888.888,37187.5,985,856,1123
ok,1256.9,21.08,1275,21.714,1272,0.018,936,4,850,5.46,0.093,0.09,38025.516,38784.72,37239.58,978,854,1123
ok,1255.4,23.99,1275,24.192,1271,0.018,937,5,850,5.58,0.094,0.093,38013.804,38559.028,37482.64,977,858,1125
ok,1255.5,24.03,1275,24.192,1272,0.014,938,5,850,5.58,0.093,0.093,38018.736,38819.444,37361.108,976,857,1125
ok,1251.6,21.115,1275,21.714,1274,0.016,924,5,850,5.58,0.093,0.093,37985.42,38524.304,37430.556,966,850,1124
ok,1253.9,20.56,1275,20.68,1274,0.015,940,8,850,5.64,0.095,0.093,37965.6,38524.304,37482.64,977,855,1124
ok,1253.9,20.545,1275,20.68,1274,0.017,934,5,850,5.64,0.095,0.094,37958.676,38576.388,37447.916,975,851,1126
ok,1257.2,20.435,1275,20.68,1271,0.001,972,3,850,5.64,0.095,0.094,38082.444,39392.36,36909.72,1015,902,1138
ok,1257.5,20.44,1275,20.68,1271,0.001,974,3,850,5.64,0.095,0.094,38133.468,39236.108,37083.332,1018,904,1139
ok,1257.4,20.94,1275,21.714,1271,0.001,973,3,850,5.64,0.095,0.094,38116.016,39409.72,36961.804,1016,902,1139
ok,1257.2,23.88,1275,24.192,1271,0.001,973,3,850,5.64,0.094,0.094,38085.372,38871.528,37222.22,1018,904,1139
ok,1256.3,23.865,1275,24.192,1271,0.002,973,3,850,5.64,0.094,0.094,38069.028,38993.056,37065.968,1017,904,1139
ok,1255.8,23.845,1275,24.192,1270,0.002,972,3,850,5.64,0.095,0.094,38064.936,38888.888,37256.944,1016,902,1139
ok,1255.8,23.79,1275,24.192,1270,0.002,970,3,850,5.64,0.095,0.094,38119.148,39149.304,37135.416,1016,900,1139
ok,1256.6,23.88,1275,24.192,1271,0.002,971,3,850,5.64,0.095,0.094,38110.944,39340.276,36909.72,1015,901,1139
ok,1257.2,23.895,1275,24.192,1270,0.003,970,3,850,5.64,0.095,0.094,38113.324,39236.108,37170.14,1015,901,1139
ok,1257.3,23.865,1275,24.192,1270,0.004,971,3,850,5.64,0.095,0.094,38090.184,39236.108,37100.692,1014,901,1139
ok,1257,23.87,1275,24.192,1270,0.004,967,4,850,5.64,0.095,0.094,38089.888,39097.22,36961.804,1011,897,1138
bad,1274.9,18.42,1290,18.612,1289,0.001,955,3,850,5.64,0.094,0.093,37906.004,38472.22,37343.752,1000,896,1175
bad,1275.2,18.395,1290,18.612,1289,0.005,949,3,850,5.58,0.093,0.093,37926.252,38611.108,37361.108,997,889,1165
bad,1275.5,16.39,1290,16.544,1290,0.005,950,3,850,5.58,0.093,0.093,37932.588,38489.58,37326.388,996,891,1146
ok,1275.6,16.36,1290,16.544,1290,0.005,950,3,850,5.58,0.093,0.093,37918.244,38524.304,37274.304,997,891,1146
bad,1276,16.39,1290,16.544,1290,0.006,949,3,850,5.58,0.093,0.093,37900.72,38576.388,37256.944,997,890,1145
bad,1275.8,16.39,1290,16.544,1290,0.005,950,3,850,5.58,0.093,0.093,37894.18,38628.468,37152.776,997,891,1146
ok,1277,19.785,1290,20,1290,0.008,949,3,850,5.58,0.093,0.093,37922.02,38559.028,37326.388,997,889,1134
bad,1276.3,21.245,1290,21.714,1290,0.007,950,3,850,5.58,0.093,0.093,37886.408,38524.304,37135.416,998,889,1133
bad,1276.6,21.215,1290,21.714,1290,0.006,953,3,850,5.58,0.093,0.093,37882.72,38524.304,37187.5,997,890,1133
ok,1276.5,21.275,1290,21.714,1290,0.005,952,4,850,5.58,0.093,0.093,37877.952,38454.86,37309.028,997,890,1132
bad,1276.8,21.235,1290,21.714,1291,0.004,948,4,850,5.58,0.093,0.093,37903.432,38489.58,37326.388,995,887,1130
ok,1277.3,22.495,1290,22.748,1291,0.004,947,3,850,5.58,0.093,0.093,37881.84,38489.58,37100.692,996,886,1130
bad,1275.9,22.5,1290,22.748,1291,0.006,945,3,850,5.58,0.093,0.093,37847.916,38298.608,37274.304,993,885,1128
ok,1277.8,20.47,1290,20.68,1292,0.01,946,4,850,5.58,0.093,0.093,37893.492,38697.916,36961.804,994,885,1128
bad,1280.8,21.295,1290,21.714,1293,0.015,943,4,850,5.58,0.093,0.093,37830.716,38524.304,37065.968,991,882,1119
bad,1281,21.2,1290,21.714,1293,0.016,939,4,850,5.58,0.093,0.093,37867.352,38402.776,37239.58,989,877,1113
ok,1280.3,18.46,1290,18.612,1293,0.016,940,4,850,5.58,0.094,0.093,37827.908,38368.056,37187.5,989,879,1122
ok,1258.5,20.93,1275,21.1,1273,0.008,936,4,850,5.58,0.093,0.093,38123.744,39097.22,37100.692,977,876,1154
bad,1258.9,20.515,1275,20.68,1273,0.009,937,5,850,5.58,0.093,0.093,38135.524,39045.14,37326.388,974,876,1154
ok,1259.5,20.52,1275,20.68,1274,0.009,935,5,850,5.58,0.093,0.093,38078.176,38923.608,37447.916,974,875,1154
ok,1259.8,17.425,1275,17.578,1273,0.011,934,5,850,5.58,0.093,0.093,38082.968,38888.888,37430.556,976,874,1153
ok,1259.4,17.455,1275,17.578,1273,0.011,933,6,850,5.58,0.093,0.093,38115.64,38732.64,37534.72,974,874,1152
ok,1259.7,21.08,1275,21.714,1274,0.012,926,8,850,5.58,0.093,0.093,38143.084,39184.028,37222.22,963,869,1146
ok,1257.4,22.66,1275,22.748,1274,0.012,906,6,850,5.4,0.091,0.089,38084.98,38906.248,37395.832,945,864,1142
ok,1261.1,22.62,1275,22.748,1275,0.017,905,6,850,5.34,0.089,0.089,38054.328,38975.692,37309.028,947,863,1136
ok,1263.2,22.685,1275,22.748,1276,0.019,904,6,850,5.34,0.089,0.089,38103.92,38975.692,37326.388,946,864,1112
bad,1257.6,20.405,1275,20.68,1273,-0.007,955,2,850,5.34,0.089,0.089,38151.22,38802.08,37517.36,995,881,1138
ok,1257.8,20.49,1275,20.68,1273,-0.006,955,4,850,5.34,0.089,0.089,38165.812,39236.108,37170.14,995,881,1138
ok,1257.9,20.4,1275,20.68,1273,-0.005,956,3,850,5.34,0.089,0.089,38137.984,39305.556,37309.028,998,883,1141
bad,1251.1,20.455,1275,20.68,1270,-0.004,956,4,850,5.58,0.093,0.092,38064.432,38888.888,37274.304,998,887,1136
bad,1250.7,20.45,1275,20.68,1270,-0.002,956,3,850,5.58,0.093,0.092,38038.588,38836.804,37256.944,994,888,1137
bad,1256,20.455,1275,20.68,1271,-0.002,960,3,850,5.58,0.093,0.092,38039.78,39045.14,37170.14,998,891,1136
bad,1256.6,20.445,1275,20.68,1272,0,951,5,850,5.58,0.093,0.093,38018.216,39079.86,37256.944,991,882,1137
bad,1257.2,20.44,1275,20.68,1272,0,954,3,850,5.58,0.093,0.093,38020.244,39010.416,37274.304,992,885,1137
bad,1258,20.455,1275,20.68,1273,0,956,2,850,5.58,0.093,0.092,38044.784,38836.804,37309.028,990,887,1138
bad,1258.4,20.41,1275,20.68,1273,0.002,954,3,850,5.52,0.092,0.092,38029.268,38784.72,37430.556,992,884,1140
bad,1258.1,20.455,1275,20.68,1273,0,956,3,850,5.52,0.092,0.092,38034.772,38750,37309.028,992,888,1139
bad,1258.3,20.29,1275,20.68,1273,0.001,958,2,850,5.52,0.092,0.092,38047.332,38663.192,37482.64,992,889,1141
ok,1258.6,20.99,1275,21.714,1274,0.001,951,3,850,5.52,0.092,0.092,38048.56,38871.528,37274.304,992,884,1139
ok,1258.5,20.985,1275,21.714,1273,0.001,954,4,850,5.52,0.092,0.092,38048.908,38819.444,37274.304,994,882,1140
bad,1258.3,20.475,1275,20.68,1273,0,958,2,850,5.52,0.092,0.092,38051.448,38784.72,37309.028,996,885,1140
bad,1258.3,20.455,1275,20.68,1273,0.001,956,3,850,5.52,0.092,0.092,38047.32,38871.528,37447.916,997,886,1141
bad,1258,20.45,1275,20.68,1273,0.002,958,2,850,5.52,0.092,0.091,38050.484,38836.804,37187.5,996,887,1141
bad,1257.4,20.45,1275,20.68,1273,0.003,961,3,850,5.46,0.092,0.091,38038.608,38715.276,37326.388,999,888,1142
ok,1257.2,20.39,1275,20.68,1273,0.005,959,3,850,5.46,0.091,0.091,38068.752,38836.804,37361.108,998,884,1136
ok,1256.2,20.985,1275,21.714,1274,0.003,958,3,850,5.46,0.091,0.091,38074.872,38958.332,37256.944,997,883,1132
bad,1258.2,20.465,1275,20.68,1274,0.013,956,3,850,5.46,0.091,0.091,38062.292,39097.22,37013.888,995,882,1131
bad,1259.1,20.855,1275,21.714,1274,0.014,953,3,850,5.46,0.091,0.091,38061.868,39010.416,37100.692,990,880,1130
bad,1258.3,20.975,1275,21.714,1274,0.013,954,4,850,5.46,0.091,0.091,38043.476,38993.056,37065.968,993,882,1131
bad,1259.5,20.46,1275,20.68,1275,0.014,952,3,850,5.46,0.091,0.09,38051.572,38993.056,37065.968,991,879,1128
bad,1258.4,20.48,1275,20.68,1275,0.009,952,2,850,5.4,0.091,0.09,38033.096,38906.248,37326.388,987,880,1127
bad,1259,20.495,1275,20.68,1275,0.009,950,4,850,5.4,0.091,0.09,38057.024,38888.888,37343.752,989,877,1126
bad,1279.4,16.425,1290,16.544,1291,-0.013,927,3,850,5.28,0.088,0.088,38189.096,39340.276,36909.72,974,867,1142
bad,1279.4,16.45,1290,16.544,1290,-0.012,925,4,850,5.28,0.088,0.088,38197.404,39496.528,37065.968,971,867,1139
bad,1278.6,16.48,1290,16.544,1291,-0.017,923,4,850,5.28,0.088,0.088,38180.424,38958.332,37274.304,972,866,1141
bad,1278,18.5,1290,18.612,1291,-0.015,922,5,850,5.28,0.088,0.088,38158.96,39079.86,37430.556,967,865,1143
bad,1277.6,18.5,1290,18.612,1291,-0.016,921,4,850,5.34,0.09,0.088,38160.488,39253.468,37222.22,968,865,1143
bad,1276.9,18.53,1290,18.612,1291,-0.02,921,5,850,5.4,0.09,0.09,38164.592,39149.304,37187.5,961,865,1144
bad,1276.1,18.555,1290,18.612,1290,-0.02,919,5,850,5.46,0.092,0.09,38175.796,39131.944,37361.108,960,865,1143
bad,1276.1,18.47,1290,18.612,1290,-0.024,932,4,850,5.52,0.092,0.092,38171.676,38819.444,37569.444,977,870,1141
bad,1275,18.465,1290,18.612,1289,-0.028,943,6,850,5.52,0.092,0.092,38157.104,39184.028,37239.58,990,878,1143
bad,1273,18.38,1290,18.612,1288,-0.035,955,4,850,5.52,0.092,0.092,38159.64,39062.5,37100.692,1003,889,1145
bad,1272,18.375,1290,18.612,1287,-0.038,955,3,850,5.52,0.092,0.092,38178.76,39149.304,37256.944,1002,890,1146
bad,1271.6,18.37,1290,18.612,1287,-0.038,955,3,850,5.52,0.092,0.092,38156.732,38975.692,37395.832,1000,890,1146
bad,1271.6,18.38,1290,18.612,1287,-0.036,956,4,850,5.52,0.092,0.092,38147.112,39062.5,37326.388,998,889,1147
bad,1270.9,18.275,1290,18.612,1287,-0.037,955,4,850,5.52,0.092,0.092,38181.316,39340.276,37013.888,996,888,1150
bad,1270.6,18.4,1290,18.612,1286,-0.037,957,3,850,5.52,0.092,0.092,38155.632,39357.64,37187.5,998,890,1149
bad,1270.7,18.375,1290,18.612,1287,-0.034,954,3,850,5.52,0.092,0.092,38170.148,38993.056,37326.388,995,888,1149
bad,1271.9,18.385,1290,18.612,1288,-0.035,955,4,850,5.52,0.092,0.091,38136.088,39062.5,37326.388,991,890,1149
bad,1273.7,15.27,1290,15.51,1288,-0.022,953,3,850,5.46,0.091,0.091,38121.832,39045.14,37222.22,993,888,1152
bad,1273.3,21.185,1290,21.714,1288,-0.023,955,3,850,5.46,0.091,0.091,38152.14,39236.108,37065.968,993,890,1151
bad,1272.1,20.815,1290,21.1,1288,-0.024,956,3,850,5.46,0.091,0.091,38152.084,38819.444,37447.916,993,890,1154
bad,1272.4,20.39,1290,20.68,1288,-0.023,956,4,850,5.46,0.091,0.09,38148.836,38993.056,37222.22,997,890,1153
bad,1273.2,21.145,1290,21.714,1289,-0.022,953,3,850,5.4,0.091,0.09,38140.056,39253.468,36996.528,994,889,1151
bad,1273,16.325,1290,16.544,1289,-0.021,954,5,850,5.4,0.09,0.09,38158.528,38975.692,37361.108,992,893,1149
bad,1274.8,18.36,1290,18.612,1288,-0.01,956,4,850,5.4,0.09,0.09,38170.332,39270.832,37187.5,991,892,1150
bad,1274.7,18.315,1290,18.612,1289,-0.011,955,4,850,5.4,0.09,0.09,38149.636,39045.14,37065.968,992,892,1150
bad,1274.1,18.37,1290,18.612,1288,-0.011,959,4,850,5.4,0.09,0.09,38148.324,39305.556,37065.968,994,893,1150
bad,1272.8,18.355,1290,18.612,1287,-0.011,962,4,850,5.4,0.091,0.09,38101.088,38923.608,37343.752,1000,896,1151
bad,1273.3,18.38,1290,18.612,1288,-0.011,955,4,850,5.46,0.091,0.091,38132.604,38906.248,37447.916,986,892,1150
bad,1271.2,18.355,1290,18.612,1287,-0.011,953,5,850,5.46,0.091,0.091,38144.288,39062.5,37170.14,986,891,1150
bad,1270.7,18.395,1290,18.612,1288,-0.011,951,6,850,5.46,0.091,0.091,38120.404,39149.304,37083.332,985,890,1150
bad,1271.1,18.38,1290,18.612,1288,-0.01,944,5,850,5.46,0.091,0.091,38106.268,39149.304,37065.968,989,889,1150
bad,1272.5,16.34,1290,16.544,1289,-0.008,945,4,850,5.46,0.091,0.091,38095.036,39010.416,37170.14,974,889,1151
bad,1272,16.345,1290,16.544,1289,-0.008,951,5,850,5.46,0.091,0.09,38112.128,39097.22,37361.108,980,890,1147
bad,1272.4,16.37,1290,16.544,1289,-0.008,944,7,850,5.46,0.091,0.09,38125.148,39149.304,37239.58,984,887,1146
bad,1272.8,16.27,1290,16.544,1289,-0.007,940,5,850,5.46,0.091,0.09,38113.664,39079.86,37065.968,983,885,1145
ok,1272.1,16.345,1290,16.544,1289,-0.008,947,5,850,5.46,0.091,0.09,38095.896,39253.468,37048.608,987,889,1145
ok,1272.2,16.345,1290,16.544,1289,-0.008,950,5,850,5.4,0.091,0.09,38111.268,39010.416,37343.752,992,890,1146
ok,1272,16.325,1290,16.544,1288,-0.008,954,4,850,5.4,0.091,0.09,38102.876,38819.444,37447.916,992,891,1145
bad,1272.3,16.355,1290,16.544,1289,-0.007,949,5,850,5.4,0.091,0.09,38107.78,38819.444,37482.64,992,887,1145
ok,1272.4,16.33,1290,16.544,1289,-0.005,948,5,850,5.46,0.091,0.09,38117.692,38958.332,37222.22,990,888,1144
bad,1272.7,16.36,1290,16.544,1288,-0.004,940,5,850,5.46,0.091,0.09,38136.952,39218.752,37222.22,987,886,1145
bad,1274.1,16.325,1290,16.544,1288,-0.002,947,4,850,5.4,0.091,0.09,38117.676,39010.416,37309.028,991,886,1143
bad,1276.7,16.295,1290,16.544,1289,0,951,4,850,5.4,0.091,0.09,38101.08,38958.332,37326.388,992,889,1132
bad,1276.3,18.405,1290,18.612,1289,-0.002,951,4,850,5.46,0.091,0.09,38137.052,39253.468,37361.108,987,888,1136
ok,1275.8,18.405,1290,18.612,1289,-0.001,953,4,850,5.46,0.091,0.09,38123.12,39131.944,37152.776,987,889,1143
bad,1275,18.415,1290,18.612,1289,-0.003,948,5,850,5.46,0.091,0.09,38136.616,39427.08,36892.36,992,885,1143
bad,1274.9,18.375,1290,18.612,1289,-0.003,949,3,850,5.4,0.091,0.09,38116.028,39357.64,37187.5,992,886,1142
bad,1273.9,16.335,1290,16.544,1289,-0.008,946,4,850,5.4,0.091,0.09,38090.96,38958.332,37326.388,990,882,1141
bad,1274.5,16.37,1290,16.544,1290,-0.007,940,6,850,5.46,0.091,0.09,38078.512,39149.304,37170.14,985,881,1141
bad,1274.1,16.415,1290,16.544,1290,-0.007,938,4,850,5.46,0.091,0.091,38102.136,38888.888,37309.028,977,873,1155
bad,1275.2,16.425,1290,16.544,1290,-0.003,932,5,850,5.46,0.091,0.09,38114.316,38836.804,37482.64,970,872,1153
bad,1274.1,18.46,1290,18.612,1290,-0.006,931,4,850,5.4,0.09,0.09,38146.116,39149.304,37274.304,967,869,1149
bad,1254.2,20.385,1275,20.68,1273,-0.039,957,3,850,5.4,0.09,0.09,38059.492,39062.5,37326.388,1011,889,1158
bad,1254.1,20.385,1275,20.68,1273,-0.039,958,3,850,5.4,0.09,0.09,38053.328,39045.14,36979.164,1011,889,1159
bad,1254.3,20.38,1275,20.68,1273,-0.038,957,3,850,5.4,0.09,0.09,38042.584,39166.664,37274.304,1012,888,1159
bad,1254.3,20.38,1275,20.68,1273,-0.038,956,3,850,5.4,0.09,0.09,38033.592,38750,37256.944,1010,888,1160
bad,1254,20.38,1275,20.68,1273,-0.038,957,3,850,5.4,0.09,0.09,38044.888,39097.22,37083.332,1010,888,1160
bad,1254,20.375,1275,20.68,1273,-0.038,954,4,850,5.4,0.09,0.09,38037.972,39253.468,36909.72,1004,885,1159
bad,1253.2,20.295,1275,20.68,1272,-0.038,951,3,850,5.46,0.092,0.09,38076.772,38871.528,37170.14,1000,883,1162
bad,1251.8,20.94,1275,21.714,1271,-0.04,954,3,850,5.58,0.093,0.092,38056.012,39079.86,37343.752,1000,886,1162
bad,1255.7,20.385,1275,20.68,1274,-0.029,953,3,850,5.58,0.093,0.093,38058.272,38836.804,37309.028,1000,885,1158
bad,1256,20.405,1275,20.68,1274,-0.029,955,3,850,5.58,0.093,0.093,38069.476,38906.248,37343.752,1000,886,1158
bad,1256.5,20.38,1275,20.68,1274,-0.027,957,4,850,5.58,0.094,0.093,38108.704,39253.468,36979.164,1000,887,1161
bad,1256.8,20.24,1275,20.68,1274,-0.024,955,3,850,5.58,0.094,0.093,38063.732,38802.08,37135.416,999,885,1162
bad,1256.1,20.38,1275,20.68,1275,-0.026,954,3,850,5.58,0.093,0.093,38057.336,38975.692,37222.22,1001,886,1161
bad,1256.1,20.36,1275,20.68,1275,-0.024,952,3,850,5.58,0.093,0.093,38109.592,39149.304,37135.416,999,884,1163
bad,1255.9,20.395,1275,20.68,1275,-0.026,951,3,850,5.58,0.093,0.092,38059.524,38923.608,37135.416,997,885,1161
bad,1254.8,20.39,1275,20.68,1275,-0.027,950,3,850,5.52,0.093,0.092,38075.42,39045.14,36996.528,996,885,1161
bad,1254.1,20.42,1275,20.68,1275,-0.026,949,4,850,5.52,0.093,0.092,38042.856,38871.528,37361.108,991,883,1160
ok,1252.2,20.375,1275,20.68,1275,-0.026,951,3,850,5.52,0.093,0.092,38051.872,38836.804,37500,993,884,1161
bad,1250.7,20.38,1275,20.68,1275,-0.026,952,4,850,5.52,0.093,0.092,38068.892,39131.944,37152.776,995,884,1161
